"seed","fold","rank","feature"
20260637,3,24,"212492_s_at"
20260637,3,25,"208103_s_at"
20260637,3,26,"206194_at"
20260637,3,27,"216092_s_at"
20260637,3,28,"212638_s_at"
20260637,3,29,"212960_at"
20260637,3,30,"207039_at"
20260637,3,31,"214164_x_at"
20260637,3,32,"209289_at"
20260637,3,33,"218902_at"
20260637,3,34,"201938_at"
20260637,3,35,"210084_x_at"
20260637,3,36,"213029_at"
20260637,3,37,"212265_at"
20260637,3,38,"222039_at"
20260637,3,39,"215867_x_at"
20260637,3,40,"209290_s_at"
20260637,3,41,"203702_s_at"
20260637,3,42,"200670_at"
20260637,3,43,"210735_s_at"
20260637,3,44,"204822_at"
20260637,3,45,"202263_at"
20260637,3,46,"200718_s_at"
20260637,3,47,"210758_at"
20260637,3,48,"203963_at"
20260637,3,49,"221505_at"
20260637,3,50,"205074_at"
20260637,3,51,"200011_s_at"
20260637,3,52,"207030_s_at"
20260637,3,53,"204667_at"
20260637,3,54,"218886_at"
20260637,3,55,"204061_at"
20260637,3,56,"208682_s_at"
20260637,3,57,"201231_s_at"
20260637,3,58,"213523_at"
20260637,3,59,"209173_at"
20260637,3,60,"209604_s_at"
20260637,3,61,"200934_at"
20260637,3,62,"219498_s_at"
20260637,3,63,"212022_s_at"
20260637,3,64,"204623_at"
20260637,3,65,"202752_x_at"
20260637,3,66,"205044_at"
20260637,3,67,"218726_at"
20260637,3,68,"221524_s_at"
20260637,3,69,"210024_s_at"
20260637,3,70,"218532_s_at"
20260637,3,71,"206373_at"
20260637,3,72,"214431_at"
20260637,3,73,"210886_x_at"
20260637,3,74,"203418_at"
20260637,3,75,"215034_s_at"
20260637,3,76,"210085_s_at"
20260637,3,77,"222275_at"
20260637,3,78,"221591_s_at"
20260637,3,79,"221012_s_at"
20260637,3,80,"218313_s_at"
20260637,3,81,"206392_s_at"
20260637,3,82,"201663_s_at"
20260637,3,83,"219197_s_at"
20260637,3,84,"221934_s_at"
20260637,3,85,"202870_s_at"
20260637,3,86,"201923_at"
20260637,3,87,"202134_s_at"
20260637,3,88,"219956_at"
20260637,3,89,"209386_at"
20260637,3,90,"202341_s_at"
20260637,3,91,"204508_s_at"
20260637,3,92,"211466_at"
20260637,3,93,"216237_s_at"
20260637,3,94,"205569_at"
20260637,3,95,"220295_x_at"
20260637,3,96,"209204_at"
20260637,3,97,"211084_x_at"
20260637,3,98,"213260_at"
20260637,3,99,"205696_s_at"
20260637,3,100,"201930_at"
20260637,4,1,"210084_x_at"
20260637,4,2,"205225_at"
20260637,4,3,"204825_at"
20260637,4,4,"204750_s_at"
20260637,4,5,"212960_at"
20260637,4,6,"221524_s_at"
20260637,4,7,"212956_at"
20260637,4,8,"202870_s_at"
20260637,4,9,"203999_at"
20260637,4,10,"201231_s_at"
20260637,4,11,"209204_at"
20260637,4,12,"210052_s_at"
20260637,4,13,"204822_at"
20260637,4,14,"204318_s_at"
20260637,4,15,"218009_s_at"
20260637,4,16,"206391_at"
20260637,4,17,"214053_at"
20260637,4,18,"213134_x_at"
20260637,4,19,"219874_at"
20260637,4,20,"206392_s_at"
20260637,4,21,"220126_at"
20260637,4,22,"205548_s_at"
20260637,4,23,"200718_s_at"
20260637,4,24,"218755_at"
20260637,4,25,"209408_at"
20260637,4,26,"202589_at"
20260637,4,27,"221872_at"
20260637,4,28,"218856_at"
20260637,4,29,"204775_at"
20260637,4,30,"204623_at"
20260637,4,31,"209604_s_at"
20260637,4,32,"219197_s_at"
20260637,4,33,"214109_at"
20260637,4,34,"203693_s_at"
20260637,4,35,"221511_x_at"
20260637,4,36,"218211_s_at"
20260637,4,37,"216237_s_at"
20260637,4,38,"216092_s_at"
20260637,4,39,"214440_at"
20260637,4,40,"206373_at"
20260637,4,41,"204962_s_at"
20260637,4,42,"212099_at"
20260637,4,43,"212022_s_at"
20260637,4,44,"218663_at"
20260637,4,45,"201755_at"
20260637,4,46,"210735_s_at"
20260637,4,47,"201663_s_at"
20260637,4,48,"219741_x_at"
20260637,4,49,"206869_at"
20260637,4,50,"214431_at"
20260637,4,51,"209832_s_at"
20260637,4,52,"214164_x_at"
20260637,4,53,"202107_s_at"
20260637,4,54,"219752_at"
20260637,4,55,"205009_at"
20260637,4,56,"218259_at"
20260637,4,57,"204400_at"
20260637,4,58,"200750_s_at"
20260637,4,59,"215867_x_at"
20260637,4,60,"209644_x_at"
20260637,4,61,"209781_s_at"
20260637,4,62,"221203_s_at"
20260637,4,63,"203702_s_at"
20260637,4,64,"202134_s_at"
20260637,4,65,"218355_at"
20260637,4,66,"222275_at"
20260637,4,67,"218976_at"
20260637,4,68,"222039_at"
20260637,4,69,"218726_at"
20260637,4,70,"200711_s_at"
20260637,4,71,"212195_at"
20260637,4,72,"222158_s_at"
20260637,4,73,"202095_s_at"
20260637,4,74,"209173_at"
20260637,4,75,"203256_at"
20260637,4,76,"218542_at"
20260637,4,77,"219990_at"
20260637,4,78,"201970_s_at"
20260637,4,79,"204315_s_at"
20260637,4,80,"201938_at"
20260637,4,81,"204162_at"
20260637,4,82,"221736_at"
20260637,4,83,"212196_at"
20260637,4,84,"218902_at"
20260637,4,85,"213032_at"
20260637,4,86,"203963_at"
20260637,4,87,"201291_s_at"
20260637,4,88,"203038_at"
20260637,4,89,"209122_at"
20260637,4,90,"210096_at"
20260637,4,91,"221207_s_at"
20260637,4,92,"202088_at"
20260637,4,93,"203418_at"
20260637,4,94,"209603_at"
20260637,4,95,"205074_at"
20260637,4,96,"202263_at"
20260637,4,97,"219051_x_at"
20260637,4,98,"202240_at"
20260637,4,99,"202933_s_at"
20260637,4,100,"200960_x_at"
20260637,5,1,"215034_s_at"
20260637,5,2,"204750_s_at"
20260637,5,3,"204825_at"
20260637,5,4,"205225_at"
20260637,5,5,"204400_at"
20260637,5,6,"210084_x_at"
20260637,5,7,"209387_s_at"
20260637,5,8,"203702_s_at"
20260637,5,9,"203999_at"
20260637,5,10,"209386_at"
20260637,5,11,"204822_at"
20260637,5,12,"203397_s_at"
20260637,5,13,"213134_x_at"
20260637,5,14,"205548_s_at"
20260637,5,15,"214440_at"
20260637,5,16,"209421_at"
20260637,5,17,"208650_s_at"
20260637,5,18,"209623_at"
20260637,5,19,"203693_s_at"
20260637,5,20,"208190_s_at"
20260637,5,21,"208451_s_at"
20260637,5,22,"219752_at"
20260637,5,23,"222275_at"
20260637,5,24,"214428_x_at"
20260637,5,25,"217744_s_at"
20260637,5,26,"209204_at"
20260637,5,27,"218726_at"
20260637,5,28,"204962_s_at"
20260637,5,29,"214431_at"
20260637,5,30,"210052_s_at"
20260637,5,31,"202134_s_at"
20260637,5,32,"210024_s_at"
20260637,5,33,"221524_s_at"
20260637,5,34,"209604_s_at"
20260637,5,35,"204315_s_at"
20260637,5,36,"219874_at"
20260637,5,37,"200718_s_at"
20260637,5,38,"216603_at"
20260637,5,39,"216092_s_at"
20260637,5,40,"200052_s_at"
20260637,5,41,"212956_at"
20260637,5,42,"206391_at"
20260637,5,43,"209644_x_at"
20260637,5,44,"203038_at"
20260637,5,45,"205201_at"
20260637,5,46,"219051_x_at"
20260637,5,47,"218259_at"
20260637,5,48,"221986_s_at"
20260637,5,49,"209781_s_at"
20260637,5,50,"201555_at"
20260637,5,51,"203929_s_at"
20260637,5,52,"204240_s_at"
20260637,5,53,"212960_at"
20260637,5,54,"209832_s_at"
20260637,5,55,"200934_at"
20260637,5,56,"213032_at"
20260637,5,57,"218902_at"
20260637,5,58,"218486_at"
20260637,5,59,"202870_s_at"
20260637,5,60,"204203_at"
20260637,5,61,"210074_at"
20260637,5,62,"209289_at"
20260637,5,63,"221677_s_at"
20260637,5,64,"211466_at"
20260637,5,65,"218755_at"
20260637,5,66,"200890_s_at"
20260637,5,67,"202107_s_at"
20260637,5,68,"216237_s_at"
20260637,5,69,"221864_at"
20260637,5,70,"209114_at"
20260637,5,71,"218211_s_at"
20260637,5,72,"209122_at"
20260637,5,73,"206869_at"
20260637,5,74,"209772_s_at"
20260637,5,75,"216685_s_at"
20260637,5,76,"214109_at"
20260637,5,77,"212195_at"
20260637,5,78,"266_s_at"
20260637,5,79,"202240_at"
20260637,5,80,"203788_s_at"
20260637,5,81,"206392_s_at"
20260637,5,82,"40016_g_at"
20260637,5,83,"201839_s_at"
20260637,5,84,"205347_s_at"
20260637,5,85,"214745_at"
20260637,5,86,"212219_at"
20260637,5,87,"212208_at"
20260637,5,88,"221872_at"
20260637,5,89,"212099_at"
20260637,5,90,"203963_at"
20260637,5,91,"221934_s_at"
20260637,5,92,"209642_at"
20260637,5,93,"206754_s_at"
20260637,5,94,"206373_at"
20260637,5,95,"211450_s_at"
20260637,5,96,"212638_s_at"
20260637,5,97,"218164_at"
20260637,5,98,"218236_s_at"
20260637,5,99,"214164_x_at"
20260637,5,100,"204775_at"
20260638,1,1,"210084_x_at"
20260638,1,2,"204750_s_at"
20260638,1,3,"204400_at"
20260638,1,4,"204825_at"
20260638,1,5,"218902_at"
20260638,1,6,"213134_x_at"
20260638,1,7,"205548_s_at"
20260638,1,8,"215034_s_at"
20260638,1,9,"203702_s_at"
20260638,1,10,"209387_s_at"
20260638,1,11,"203999_at"
20260638,1,12,"205225_at"
20260638,1,13,"212099_at"
20260638,1,14,"206373_at"
20260638,1,15,"209386_at"
20260638,1,16,"203038_at"
20260638,1,17,"203397_s_at"
20260638,1,18,"209781_s_at"
20260638,1,19,"212956_at"
20260638,1,20,"209204_at"
20260638,1,21,"209114_at"
20260638,1,22,"203693_s_at"
20260638,1,23,"200718_s_at"
20260638,1,24,"210024_s_at"
20260638,1,25,"219752_at"
20260638,1,26,"210052_s_at"
20260638,1,27,"219051_x_at"
20260638,1,28,"200052_s_at"
20260638,1,29,"222039_at"
20260638,1,30,"206194_at"
20260638,1,31,"216237_s_at"
20260638,1,32,"212638_s_at"
20260638,1,33,"200011_s_at"
20260638,1,34,"213032_at"
20260638,1,35,"203418_at"
20260638,1,36,"209604_s_at"
20260638,1,37,"201231_s_at"
20260638,1,38,"222275_at"
20260638,1,39,"214745_at"
20260638,1,40,"214431_at"
20260638,1,41,"202134_s_at"
20260638,1,42,"217744_s_at"
20260638,1,43,"214440_at"
20260638,1,44,"204822_at"
20260638,1,45,"209122_at"
20260638,1,46,"202752_x_at"
20260638,1,47,"204012_s_at"
20260638,1,48,"209747_at"
20260638,1,49,"209289_at"
20260638,1,50,"218259_at"
20260638,1,51,"205347_s_at"
20260638,1,52,"206869_at"
20260638,1,53,"200934_at"
20260638,1,54,"212960_at"
20260638,1,55,"204605_at"
20260638,1,56,"209408_at"
20260638,1,57,"208650_s_at"
20260638,1,58,"202263_at"
20260638,1,59,"218532_s_at"
20260638,1,60,"216092_s_at"
20260638,1,61,"211466_at"
20260638,1,62,"203066_at"
20260638,1,63,"218211_s_at"
20260638,1,64,"212492_s_at"
20260638,1,65,"219741_x_at"
20260638,1,66,"209290_s_at"
20260638,1,67,"203571_s_at"
20260638,1,68,"213029_at"
20260638,1,69,"203780_at"
20260638,1,70,"209109_s_at"
20260638,1,71,"217892_s_at"
20260638,1,72,"202589_at"
20260638,1,73,"202870_s_at"
20260638,1,74,"221986_s_at"
20260638,1,75,"40093_at"
20260638,1,76,"221524_s_at"
20260638,1,77,"201938_at"
20260638,1,78,"221872_at"
20260638,1,79,"221203_s_at"
20260638,1,80,"218236_s_at"
20260638,1,81,"221823_at"
20260638,1,82,"219874_at"
20260638,1,83,"218726_at"
20260638,1,84,"209421_at"
20260638,1,85,"203788_s_at"
20260638,1,86,"213260_at"
20260638,1,87,"208854_s_at"
20260638,1,88,"218755_at"
20260638,1,89,"206392_s_at"
20260638,1,90,"204962_s_at"
20260638,1,91,"208682_s_at"
20260638,1,92,"213249_at"
20260638,1,93,"204315_s_at"
20260638,1,94,"214109_at"
20260638,1,95,"202483_s_at"
20260638,1,96,"214428_x_at"
20260638,1,97,"201563_at"
20260638,1,98,"209623_at"
20260638,1,99,"221012_s_at"
20260638,1,100,"202762_at"
20260638,2,1,"204750_s_at"
20260638,2,2,"205225_at"
20260638,2,3,"203999_at"
20260638,2,4,"203693_s_at"
20260638,2,5,"210084_x_at"
20260638,2,6,"212099_at"
20260638,2,7,"212956_at"
20260638,2,8,"214440_at"
20260638,2,9,"206754_s_at"
20260638,2,10,"204825_at"
20260638,2,11,"214428_x_at"
20260638,2,12,"218211_s_at"
20260638,2,13,"212960_at"
20260638,2,14,"216092_s_at"
20260638,2,15,"219051_x_at"
20260638,2,16,"202263_at"
20260638,2,17,"219956_at"
20260638,2,18,"221524_s_at"
20260638,2,19,"208451_s_at"
20260638,2,20,"206869_at"
20260638,2,21,"203712_at"
20260638,2,22,"212638_s_at"
20260638,2,23,"214164_x_at"
20260638,2,24,"210735_s_at"
20260638,2,25,"210052_s_at"
20260638,2,26,"209604_s_at"
20260638,2,27,"215867_x_at"
20260638,2,28,"213032_at"
20260638,2,29,"222275_at"
20260638,2,30,"206373_at"
20260638,2,31,"200718_s_at"
20260638,2,32,"203963_at"
20260638,2,33,"209289_at"
20260638,2,34,"200934_at"
20260638,2,35,"206194_at"
20260638,2,36,"209832_s_at"
20260638,2,37,"209173_at"
20260638,2,38,"205201_at"
20260638,2,39,"214053_at"
20260638,2,40,"220540_at"
20260638,2,41,"204623_at"
20260638,2,42,"202752_x_at"
20260638,2,43,"213029_at"
20260638,2,44,"204822_at"
20260638,2,45,"209122_at"
20260638,2,46,"209290_s_at"
20260638,2,47,"205548_s_at"
20260638,2,48,"213134_x_at"
20260638,2,49,"216237_s_at"
20260638,2,50,"202870_s_at"
20260638,2,51,"220295_x_at"
20260638,2,52,"209204_at"
20260638,2,53,"203692_s_at"
20260638,2,54,"212195_at"
20260638,2,55,"211712_s_at"
20260638,2,56,"212196_at"
20260638,2,57,"219197_s_at"
20260638,2,58,"216603_at"
20260638,2,59,"212492_s_at"
20260638,2,60,"203702_s_at"
20260638,2,61,"209623_at"
20260638,2,62,"218259_at"
20260638,2,63,"214431_at"
20260638,2,64,"204962_s_at"
20260638,2,65,"203143_s_at"
20260638,2,66,"221736_at"
20260638,2,67,"202134_s_at"
20260638,2,68,"205009_at"
20260638,2,69,"216604_s_at"
20260638,2,70,"201231_s_at"
20260638,2,71,"218902_at"
20260638,2,72,"201970_s_at"
20260638,2,73,"205597_at"
20260638,2,74,"204400_at"
20260638,2,75,"209114_at"
20260638,2,76,"208022_s_at"
20260638,2,77,"209747_at"
20260638,2,78,"202107_s_at"
20260638,2,79,"208682_s_at"
20260638,2,80,"200052_s_at"
20260638,2,81,"201826_s_at"
20260638,2,82,"209644_x_at"
20260638,2,83,"221779_at"
20260638,2,84,"202341_s_at"
20260638,2,85,"200670_at"
20260638,2,86,"213627_at"
20260638,2,87,"221986_s_at"
20260638,2,88,"215034_s_at"
20260638,2,89,"204667_at"
20260638,2,90,"203073_at"
20260638,2,91,"203476_at"
20260638,2,92,"203571_s_at"
20260638,2,93,"222039_at"
20260638,2,94,"214109_at"
20260638,2,95,"204508_s_at"
20260638,2,96,"209603_at"
20260638,2,97,"217979_at"
20260638,2,98,"210731_s_at"
20260638,2,99,"209341_s_at"
20260638,2,100,"204767_s_at"
20260638,3,1,"204825_at"
20260638,3,2,"205225_at"
20260638,3,3,"204750_s_at"
20260638,3,4,"204822_at"
20260638,3,5,"205548_s_at"
20260638,3,6,"215034_s_at"
20260638,3,7,"210052_s_at"
20260638,3,8,"222275_at"
20260638,3,9,"218726_at"
20260638,3,10,"209623_at"
20260638,3,11,"221524_s_at"
20260638,3,12,"209386_at"
20260638,3,13,"210084_x_at"
20260638,3,14,"204962_s_at"
20260638,3,15,"203999_at"
20260638,3,16,"209289_at"
20260638,3,17,"213134_x_at"
20260638,3,18,"204315_s_at"
20260638,3,19,"214440_at"
20260638,3,20,"210074_at"
20260638,3,21,"214428_x_at"
20260638,3,22,"208451_s_at"
20260638,3,23,"209290_s_at"
20260638,3,24,"209781_s_at"
20260638,3,25,"205696_s_at"
20260638,3,26,"219874_at"
20260638,3,27,"212960_at"
20260638,3,28,"209604_s_at"
20260638,3,29,"203693_s_at"
20260638,3,30,"206391_at"
20260638,3,31,"213029_at"
20260638,3,32,"212956_at"
20260638,3,33,"202263_at"
20260638,3,34,"203702_s_at"
20260638,3,35,"213032_at"
20260638,3,36,"209204_at"
20260638,3,37,"221934_s_at"
20260638,3,38,"202870_s_at"
20260638,3,39,"221872_at"
20260638,3,40,"219051_x_at"
20260638,3,41,"203929_s_at"
20260638,3,42,"204240_s_at"
20260638,3,43,"209642_at"
20260638,3,44,"216603_at"
20260638,3,45,"204203_at"
20260638,3,46,"212492_s_at"
20260638,3,47,"218902_at"
20260638,3,48,"218211_s_at"
20260638,3,49,"218236_s_at"
20260638,3,50,"204400_at"
20260638,3,51,"202134_s_at"
20260638,3,52,"209387_s_at"
20260638,3,53,"212022_s_at"
20260638,3,54,"200718_s_at"
20260638,3,55,"219752_at"
20260638,3,56,"212265_at"
20260638,3,57,"203038_at"
20260638,3,58,"218532_s_at"
20260638,3,59,"206392_s_at"
20260638,3,60,"220238_s_at"
20260638,3,61,"217744_s_at"
20260638,3,62,"221864_at"
20260638,3,63,"213523_at"
20260638,3,64,"212330_at"
20260638,3,65,"216092_s_at"
20260638,3,66,"218259_at"
20260638,3,67,"202933_s_at"
20260638,3,68,"203963_at"
20260638,3,69,"212099_at"
20260638,3,70,"206373_at"
20260638,3,71,"218486_at"
20260638,3,72,"206869_at"
20260638,3,73,"222118_at"
20260638,3,74,"202589_at"
20260638,3,75,"214431_at"
20260638,3,76,"203397_s_at"
20260638,3,77,"208022_s_at"
20260638,3,78,"213846_at"
20260638,3,79,"219197_s_at"
20260638,3,80,"221986_s_at"
20260638,3,81,"201663_s_at"
20260638,3,82,"206194_at"
20260638,3,83,"208517_x_at"
20260638,3,84,"218164_at"
20260638,3,85,"218542_at"
20260638,3,86,"211466_at"
20260638,3,87,"209464_at"
20260638,3,88,"205201_at"
20260638,3,89,"219984_s_at"
20260638,3,90,"216237_s_at"
20260638,3,91,"202240_at"
20260638,3,92,"203571_s_at"
20260638,3,93,"213226_at"
20260638,3,94,"214053_at"
20260638,3,95,"209408_at"
20260638,3,96,"204568_at"
20260638,3,97,"212195_at"
20260638,3,98,"222125_s_at"
20260638,3,99,"206754_s_at"
20260638,3,100,"221203_s_at"
20260638,4,1,"204750_s_at"
20260638,4,2,"204825_at"
20260638,4,3,"221986_s_at"
20260638,4,4,"205225_at"
20260638,4,5,"213134_x_at"
20260638,4,6,"210084_x_at"
20260638,4,7,"216092_s_at"
20260638,4,8,"203693_s_at"
20260638,4,9,"216685_s_at"
20260638,4,10,"212099_at"
20260638,4,11,"209204_at"
20260638,4,12,"205074_at"
20260638,4,13,"213564_x_at"
20260638,4,14,"209623_at"
20260638,4,15,"214440_at"
20260638,4,16,"204822_at"
20260638,4,17,"209644_x_at"
20260638,4,18,"202107_s_at"
20260638,4,19,"202933_s_at"
20260638,4,20,"205548_s_at"
20260638,4,21,"201231_s_at"
20260638,4,22,"209832_s_at"
20260638,4,23,"201030_x_at"
20260638,4,24,"210052_s_at"
20260638,4,25,"204775_at"
20260638,4,26,"206392_s_at"
20260638,4,27,"205044_at"
20260638,4,28,"218211_s_at"
20260638,4,29,"206391_at"
20260638,4,30,"212956_at"
20260638,4,31,"203702_s_at"
20260638,4,32,"207039_at"
20260638,4,33,"222039_at"
20260638,4,34,"212960_at"
20260638,4,35,"218886_at"
20260638,4,36,"201970_s_at"
20260638,4,37,"214431_at"
20260638,4,38,"202412_s_at"
20260638,4,39,"222275_at"
20260638,4,40,"216237_s_at"
20260638,4,41,"203999_at"
20260638,4,42,"218350_s_at"
20260638,4,43,"202870_s_at"
20260638,4,44,"201938_at"
20260638,4,45,"219051_x_at"
20260638,4,46,"216603_at"
20260638,4,47,"202589_at"
20260638,4,48,"203929_s_at"
20260638,4,49,"203038_at"
20260638,4,50,"209604_s_at"
20260638,4,51,"213032_at"
20260638,4,52,"221046_s_at"
20260638,4,53,"210024_s_at"
20260638,4,54,"215623_x_at"
20260638,4,55,"221203_s_at"
20260638,4,56,"201407_s_at"
20260638,4,57,"212330_at"
20260638,4,58,"220625_s_at"
20260638,4,59,"203625_x_at"
20260638,4,60,"203458_at"
20260638,4,61,"209421_at"
20260638,4,62,"201755_at"
20260638,4,63,"200934_at"
20260638,4,64,"208103_s_at"
20260638,4,65,"219874_at"
20260638,4,66,"214053_at"
20260638,4,67,"204400_at"
20260638,4,68,"214428_x_at"
20260638,4,69,"209122_at"
20260638,4,70,"200670_at"
20260638,4,71,"221872_at"
20260638,4,72,"214164_x_at"
20260638,4,73,"203418_at"
20260638,4,74,"218236_s_at"
20260638,4,75,"202035_s_at"
20260638,4,76,"204623_at"
20260638,4,77,"210074_at"
20260638,4,78,"200052_s_at"
20260638,4,79,"203256_at"
20260638,4,80,"201663_s_at"
20260638,4,81,"202932_at"
20260638,4,82,"208451_s_at"
20260638,4,83,"210758_at"
20260638,4,84,"205296_at"
20260638,4,85,"219268_at"
20260638,4,86,"221864_at"
20260638,4,87,"215867_x_at"
20260638,4,88,"218259_at"
20260638,4,89,"209173_at"
20260638,4,90,"207134_x_at"
20260638,4,91,"221934_s_at"
20260638,4,92,"212638_s_at"
20260638,4,93,"212022_s_at"
20260638,4,94,"209791_at"
20260638,4,95,"203963_at"
20260638,4,96,"202752_x_at"
20260638,4,97,"209289_at"
20260638,4,98,"202413_s_at"
20260638,4,99,"200960_x_at"
20260638,4,100,"222118_at"
20260638,5,1,"204825_at"
20260638,5,2,"212960_at"
20260638,5,3,"205225_at"
20260638,5,4,"204750_s_at"
20260638,5,5,"205548_s_at"
20260638,5,6,"212956_at"
20260638,5,7,"213032_at"
20260638,5,8,"200718_s_at"
20260638,5,9,"213134_x_at"
20260638,5,10,"209289_at"
20260638,5,11,"210052_s_at"
20260638,5,12,"213029_at"
20260638,5,13,"203702_s_at"
20260638,5,14,"209644_x_at"
20260638,5,15,"218532_s_at"
20260638,5,16,"209290_s_at"
20260638,5,17,"203693_s_at"
20260638,5,18,"221872_at"
20260638,5,19,"219051_x_at"
20260638,5,20,"204822_at"
20260638,5,21,"211466_at"
20260638,5,22,"204623_at"
20260638,5,23,"206392_s_at"
20260638,5,24,"206391_at"
20260638,5,25,"218211_s_at"
20260638,5,26,"221524_s_at"
20260638,5,27,"212099_at"
20260638,5,28,"209204_at"
20260638,5,29,"205696_s_at"
20260638,5,30,"208711_s_at"
20260638,5,31,"214440_at"
20260638,5,32,"219874_at"
20260638,5,33,"202870_s_at"
20260638,5,34,"206194_at"
20260638,5,35,"209822_s_at"
20260638,5,36,"204012_s_at"
20260638,5,37,"212022_s_at"
20260638,5,38,"207076_s_at"
20260638,5,39,"206373_at"
20260638,5,40,"203999_at"
20260638,5,41,"216381_x_at"
20260638,5,42,"218259_at"
20260638,5,43,"214053_at"
20260638,5,44,"209604_s_at"
20260638,5,45,"205509_at"
20260638,5,46,"221253_s_at"
20260638,5,47,"202134_s_at"
20260638,5,48,"202204_s_at"
20260638,5,49,"214431_at"
20260638,5,50,"218009_s_at"
20260638,5,51,"218726_at"
20260638,5,52,"219197_s_at"
20260638,5,53,"221203_s_at"
20260638,5,54,"218902_at"
20260638,5,55,"214164_x_at"
20260638,5,56,"212638_s_at"
20260638,5,57,"201663_s_at"
20260638,5,58,"218755_at"
20260638,5,59,"209623_at"
20260638,5,60,"203066_at"
20260638,5,61,"207039_at"
20260638,5,62,"205009_at"
20260638,5,63,"209114_at"
20260638,5,64,"203038_at"
20260638,5,65,"204304_s_at"
20260638,5,66,"208712_at"
20260638,5,67,"201231_s_at"
20260638,5,68,"204962_s_at"
20260638,5,69,"212265_at"
20260638,5,70,"203712_at"
20260638,5,71,"222125_s_at"
20260638,5,72,"209122_at"
20260638,5,73,"222039_at"
20260638,5,74,"202088_at"
20260638,5,75,"209832_s_at"
20260638,5,76,"212492_s_at"
20260638,5,77,"215867_x_at"
20260638,5,78,"222256_s_at"
20260638,5,79,"200960_x_at"
20260638,5,80,"206869_at"
20260638,5,81,"214109_at"
20260638,5,82,"210735_s_at"
20260638,5,83,"202089_s_at"
20260638,5,84,"202933_s_at"
20260638,5,85,"203963_at"
20260638,5,86,"210084_x_at"
20260638,5,87,"204050_s_at"
20260638,5,88,"222275_at"
20260638,5,89,"204493_at"
20260638,5,90,"218236_s_at"
20260638,5,91,"201037_at"
20260638,5,92,"219752_at"
20260638,5,93,"210096_at"
20260638,5,94,"219990_at"
20260638,5,95,"204540_at"
20260638,5,96,"203126_at"
20260638,5,97,"201976_s_at"
20260638,5,98,"202932_at"
20260638,5,99,"218976_at"
20260638,5,100,"207011_s_at"
20260639,1,1,"221986_s_at"
20260639,1,2,"205225_at"
20260639,1,3,"204750_s_at"
20260639,1,4,"205548_s_at"
20260639,1,5,"220625_s_at"
20260639,1,6,"213134_x_at"
20260639,1,7,"209289_at"
20260639,1,8,"204825_at"
20260639,1,9,"202134_s_at"
20260639,1,10,"202933_s_at"
20260639,1,11,"203999_at"
20260639,1,12,"213032_at"
20260639,1,13,"209290_s_at"
20260639,1,14,"218532_s_at"
20260639,1,15,"203702_s_at"
20260639,1,16,"210084_x_at"
20260639,1,17,"213029_at"
20260639,1,18,"222275_at"
20260639,1,19,"203693_s_at"
20260639,1,20,"209204_at"
20260639,1,21,"200718_s_at"
20260639,1,22,"214440_at"
20260639,1,23,"212956_at"
20260639,1,24,"209604_s_at"
20260639,1,25,"209623_at"
20260639,1,26,"206373_at"
20260639,1,27,"212099_at"
20260639,1,28,"205696_s_at"
20260639,1,29,"209109_s_at"
20260639,1,30,"219874_at"
20260639,1,31,"1438_at"
20260639,1,32,"209781_s_at"
20260639,1,33,"218211_s_at"
20260639,1,34,"204012_s_at"
20260639,1,35,"212960_at"
20260639,1,36,"204400_at"
20260639,1,37,"206194_at"
20260639,1,38,"215034_s_at"
20260639,1,39,"202762_at"
20260639,1,40,"218259_at"
20260639,1,41,"213249_at"
20260639,1,42,"209791_at"
20260639,1,43,"201976_s_at"
20260639,1,44,"208451_s_at"
20260639,1,45,"210024_s_at"
20260639,1,46,"203038_at"
20260639,1,47,"209603_at"
20260639,1,48,"214428_x_at"
20260639,1,49,"222125_s_at"
20260639,1,50,"209386_at"
20260639,1,51,"202035_s_at"
20260639,1,52,"206391_at"
20260639,1,53,"203963_at"
20260639,1,54,"204600_at"
20260639,1,55,"219752_at"
20260639,1,56,"202341_s_at"
20260639,1,57,"214053_at"
20260639,1,58,"219051_x_at"
20260639,1,59,"212660_at"
20260639,1,60,"219956_at"
20260639,1,61,"206392_s_at"
20260639,1,62,"210052_s_at"
20260639,1,63,"220624_s_at"
20260639,1,64,"221203_s_at"
20260639,1,65,"201231_s_at"
20260639,1,66,"221872_at"
20260639,1,67,"203538_at"
20260639,1,68,"218902_at"
20260639,1,69,"212638_s_at"
20260639,1,70,"211467_s_at"
20260639,1,71,"204605_at"
20260639,1,72,"213033_s_at"
20260639,1,73,"207134_x_at"
20260639,1,74,"200011_s_at"
20260639,1,75,"219983_at"
20260639,1,76,"220425_x_at"
20260639,1,77,"214431_at"
20260639,1,78,"219498_s_at"
20260639,1,79,"202870_s_at"
20260639,1,80,"214164_x_at"
20260639,1,81,"209173_at"
20260639,1,82,"209747_at"
20260639,1,83,"204304_s_at"
20260639,1,84,"215867_x_at"
20260639,1,85,"208022_s_at"
20260639,1,86,"209644_x_at"
20260639,1,87,"209114_at"
20260639,1,88,"201656_at"
20260639,1,89,"204822_at"
20260639,1,90,"202932_at"
20260639,1,91,"209842_at"
20260639,1,92,"214109_at"
20260639,1,93,"215177_s_at"
20260639,1,94,"204623_at"
20260639,1,95,"218236_s_at"
20260639,1,96,"211712_s_at"
20260639,1,97,"211466_at"
20260639,1,98,"205509_at"
