"repeat_id","outer_seed","outer_fold","sample_id"
16,20260635,2,"GSM615391"
16,20260635,2,"GSM615400"
16,20260635,3,"GSM615103"
16,20260635,3,"GSM615115"
16,20260635,3,"GSM615126"
16,20260635,3,"GSM615128"
16,20260635,3,"GSM615135"
16,20260635,3,"GSM615136"
16,20260635,3,"GSM615140"
16,20260635,3,"GSM615141"
16,20260635,3,"GSM615142"
16,20260635,3,"GSM615143"
16,20260635,3,"GSM615145"
16,20260635,3,"GSM615150"
16,20260635,3,"GSM615152"
16,20260635,3,"GSM615153"
16,20260635,3,"GSM615161"
16,20260635,3,"GSM615168"
16,20260635,3,"GSM615173"
16,20260635,3,"GSM615179"
16,20260635,3,"GSM615195"
16,20260635,3,"GSM615201"
16,20260635,3,"GSM615202"
16,20260635,3,"GSM615206"
16,20260635,3,"GSM615211"
16,20260635,3,"GSM615216"
16,20260635,3,"GSM615222"
16,20260635,3,"GSM615225"
16,20260635,3,"GSM615237"
16,20260635,3,"GSM615240"
16,20260635,3,"GSM615250"
16,20260635,3,"GSM615259"
16,20260635,3,"GSM615260"
16,20260635,3,"GSM615263"
16,20260635,3,"GSM615265"
16,20260635,3,"GSM615266"
16,20260635,3,"GSM615270"
16,20260635,3,"GSM615273"
16,20260635,3,"GSM615276"
16,20260635,3,"GSM615279"
16,20260635,3,"GSM615282"
16,20260635,3,"GSM615283"
16,20260635,3,"GSM615284"
16,20260635,3,"GSM615286"
16,20260635,3,"GSM615295"
16,20260635,3,"GSM615302"
16,20260635,3,"GSM615303"
16,20260635,3,"GSM615304"
16,20260635,3,"GSM615308"
16,20260635,3,"GSM615309"
16,20260635,3,"GSM615310"
16,20260635,3,"GSM615318"
16,20260635,3,"GSM615329"
16,20260635,3,"GSM615361"
16,20260635,3,"GSM615367"
16,20260635,3,"GSM615369"
16,20260635,3,"GSM615377"
16,20260635,3,"GSM615381"
16,20260635,3,"GSM615383"
16,20260635,3,"GSM615385"
16,20260635,3,"GSM615386"
16,20260635,3,"GSM615388"
16,20260635,3,"GSM615390"
16,20260635,4,"GSM615104"
16,20260635,4,"GSM615114"
16,20260635,4,"GSM615123"
16,20260635,4,"GSM615124"
16,20260635,4,"GSM615130"
16,20260635,4,"GSM615131"
16,20260635,4,"GSM615132"
16,20260635,4,"GSM615134"
16,20260635,4,"GSM615138"
16,20260635,4,"GSM615148"
16,20260635,4,"GSM615151"
16,20260635,4,"GSM615157"
16,20260635,4,"GSM615164"
16,20260635,4,"GSM615172"
16,20260635,4,"GSM615175"
16,20260635,4,"GSM615176"
16,20260635,4,"GSM615185"
16,20260635,4,"GSM615192"
16,20260635,4,"GSM615197"
16,20260635,4,"GSM615199"
16,20260635,4,"GSM615200"
16,20260635,4,"GSM615203"
16,20260635,4,"GSM615212"
16,20260635,4,"GSM615221"
16,20260635,4,"GSM615223"
16,20260635,4,"GSM615226"
16,20260635,4,"GSM615228"
16,20260635,4,"GSM615234"
16,20260635,4,"GSM615236"
16,20260635,4,"GSM615238"
16,20260635,4,"GSM615242"
16,20260635,4,"GSM615257"
16,20260635,4,"GSM615258"
16,20260635,4,"GSM615261"
16,20260635,4,"GSM615274"
16,20260635,4,"GSM615277"
16,20260635,4,"GSM615280"
16,20260635,4,"GSM615289"
16,20260635,4,"GSM615290"
16,20260635,4,"GSM615293"
16,20260635,4,"GSM615298"
16,20260635,4,"GSM615299"
16,20260635,4,"GSM615300"
16,20260635,4,"GSM615317"
16,20260635,4,"GSM615319"
16,20260635,4,"GSM615320"
16,20260635,4,"GSM615324"
16,20260635,4,"GSM615330"
16,20260635,4,"GSM615340"
16,20260635,4,"GSM615341"
16,20260635,4,"GSM615342"
16,20260635,4,"GSM615344"
16,20260635,4,"GSM615350"
16,20260635,4,"GSM615355"
16,20260635,4,"GSM615357"
16,20260635,4,"GSM615363"
16,20260635,4,"GSM615372"
16,20260635,4,"GSM615375"
16,20260635,4,"GSM615380"
16,20260635,4,"GSM615394"
16,20260635,4,"GSM615395"
16,20260635,4,"GSM615404"
16,20260635,5,"GSM615100"
16,20260635,5,"GSM615102"
16,20260635,5,"GSM615125"
16,20260635,5,"GSM615139"
16,20260635,5,"GSM615144"
16,20260635,5,"GSM615147"
16,20260635,5,"GSM615149"
16,20260635,5,"GSM615158"
16,20260635,5,"GSM615160"
16,20260635,5,"GSM615166"
16,20260635,5,"GSM615171"
16,20260635,5,"GSM615183"
16,20260635,5,"GSM615186"
16,20260635,5,"GSM615188"
16,20260635,5,"GSM615191"
16,20260635,5,"GSM615194"
16,20260635,5,"GSM615196"
16,20260635,5,"GSM615198"
16,20260635,5,"GSM615205"
16,20260635,5,"GSM615210"
16,20260635,5,"GSM615217"
16,20260635,5,"GSM615220"
16,20260635,5,"GSM615239"
16,20260635,5,"GSM615241"
16,20260635,5,"GSM615244"
16,20260635,5,"GSM615249"
16,20260635,5,"GSM615252"
16,20260635,5,"GSM615254"
16,20260635,5,"GSM615264"
16,20260635,5,"GSM615268"
16,20260635,5,"GSM615271"
16,20260635,5,"GSM615272"
16,20260635,5,"GSM615275"
16,20260635,5,"GSM615281"
16,20260635,5,"GSM615287"
16,20260635,5,"GSM615292"
16,20260635,5,"GSM615296"
16,20260635,5,"GSM615297"
16,20260635,5,"GSM615307"
16,20260635,5,"GSM615311"
16,20260635,5,"GSM615315"
16,20260635,5,"GSM615326"
16,20260635,5,"GSM615327"
16,20260635,5,"GSM615334"
16,20260635,5,"GSM615338"
16,20260635,5,"GSM615339"
16,20260635,5,"GSM615349"
16,20260635,5,"GSM615352"
16,20260635,5,"GSM615362"
16,20260635,5,"GSM615364"
16,20260635,5,"GSM615374"
16,20260635,5,"GSM615384"
16,20260635,5,"GSM615387"
16,20260635,5,"GSM615389"
16,20260635,5,"GSM615393"
16,20260635,5,"GSM615397"
16,20260635,5,"GSM615398"
16,20260635,5,"GSM615399"
16,20260635,5,"GSM615402"
16,20260635,5,"GSM615403"
17,20260636,1,"GSM615097"
17,20260636,1,"GSM615110"
17,20260636,1,"GSM615113"
17,20260636,1,"GSM615117"
17,20260636,1,"GSM615122"
17,20260636,1,"GSM615132"
17,20260636,1,"GSM615135"
17,20260636,1,"GSM615136"
17,20260636,1,"GSM615137"
17,20260636,1,"GSM615142"
17,20260636,1,"GSM615144"
17,20260636,1,"GSM615148"
17,20260636,1,"GSM615156"
17,20260636,1,"GSM615159"
17,20260636,1,"GSM615164"
17,20260636,1,"GSM615165"
17,20260636,1,"GSM615181"
17,20260636,1,"GSM615182"
17,20260636,1,"GSM615185"
17,20260636,1,"GSM615189"
17,20260636,1,"GSM615190"
17,20260636,1,"GSM615197"
17,20260636,1,"GSM615200"
17,20260636,1,"GSM615201"
17,20260636,1,"GSM615203"
17,20260636,1,"GSM615211"
17,20260636,1,"GSM615215"
17,20260636,1,"GSM615226"
17,20260636,1,"GSM615230"
17,20260636,1,"GSM615233"
17,20260636,1,"GSM615238"
17,20260636,1,"GSM615250"
17,20260636,1,"GSM615260"
17,20260636,1,"GSM615261"
17,20260636,1,"GSM615263"
17,20260636,1,"GSM615269"
17,20260636,1,"GSM615281"
17,20260636,1,"GSM615285"
17,20260636,1,"GSM615287"
17,20260636,1,"GSM615288"
17,20260636,1,"GSM615294"
17,20260636,1,"GSM615298"
17,20260636,1,"GSM615299"
17,20260636,1,"GSM615303"
17,20260636,1,"GSM615305"
17,20260636,1,"GSM615330"
17,20260636,1,"GSM615331"
17,20260636,1,"GSM615334"
17,20260636,1,"GSM615336"
17,20260636,1,"GSM615341"
17,20260636,1,"GSM615346"
17,20260636,1,"GSM615361"
17,20260636,1,"GSM615362"
17,20260636,1,"GSM615368"
17,20260636,1,"GSM615369"
17,20260636,1,"GSM615372"
17,20260636,1,"GSM615376"
17,20260636,1,"GSM615389"
17,20260636,1,"GSM615398"
17,20260636,1,"GSM615401"
17,20260636,1,"GSM615402"
17,20260636,1,"GSM615405"
17,20260636,2,"GSM615098"
17,20260636,2,"GSM615100"
17,20260636,2,"GSM615101"
17,20260636,2,"GSM615108"
17,20260636,2,"GSM615109"
17,20260636,2,"GSM615115"
17,20260636,2,"GSM615127"
17,20260636,2,"GSM615133"
17,20260636,2,"GSM615140"
17,20260636,2,"GSM615141"
17,20260636,2,"GSM615143"
17,20260636,2,"GSM615147"
17,20260636,2,"GSM615151"
17,20260636,2,"GSM615153"
17,20260636,2,"GSM615155"
17,20260636,2,"GSM615168"
17,20260636,2,"GSM615169"
17,20260636,2,"GSM615170"
17,20260636,2,"GSM615171"
17,20260636,2,"GSM615175"
17,20260636,2,"GSM615176"
17,20260636,2,"GSM615177"
17,20260636,2,"GSM615188"
17,20260636,2,"GSM615191"
17,20260636,2,"GSM615202"
17,20260636,2,"GSM615206"
17,20260636,2,"GSM615212"
17,20260636,2,"GSM615216"
17,20260636,2,"GSM615220"
17,20260636,2,"GSM615224"
17,20260636,2,"GSM615225"
17,20260636,2,"GSM615227"
17,20260636,2,"GSM615229"
17,20260636,2,"GSM615239"
17,20260636,2,"GSM615246"
17,20260636,2,"GSM615251"
17,20260636,2,"GSM615252"
17,20260636,2,"GSM615255"
17,20260636,2,"GSM615266"
17,20260636,2,"GSM615270"
17,20260636,2,"GSM615271"
17,20260636,2,"GSM615273"
17,20260636,2,"GSM615279"
17,20260636,2,"GSM615286"
17,20260636,2,"GSM615289"
17,20260636,2,"GSM615290"
17,20260636,2,"GSM615292"
17,20260636,2,"GSM615293"
17,20260636,2,"GSM615307"
17,20260636,2,"GSM615308"
17,20260636,2,"GSM615316"
17,20260636,2,"GSM615319"
17,20260636,2,"GSM615324"
17,20260636,2,"GSM615326"
17,20260636,2,"GSM615328"
17,20260636,2,"GSM615338"
17,20260636,2,"GSM615342"
17,20260636,2,"GSM615350"
17,20260636,2,"GSM615373"
17,20260636,2,"GSM615374"
17,20260636,2,"GSM615385"
17,20260636,3,"GSM615096"
17,20260636,3,"GSM615106"
17,20260636,3,"GSM615107"
17,20260636,3,"GSM615111"
17,20260636,3,"GSM615120"
17,20260636,3,"GSM615126"
17,20260636,3,"GSM615130"
17,20260636,3,"GSM615134"
17,20260636,3,"GSM615138"
17,20260636,3,"GSM615139"
17,20260636,3,"GSM615146"
17,20260636,3,"GSM615152"
17,20260636,3,"GSM615154"
17,20260636,3,"GSM615160"
17,20260636,3,"GSM615183"
17,20260636,3,"GSM615192"
17,20260636,3,"GSM615193"
17,20260636,3,"GSM615196"
17,20260636,3,"GSM615205"
17,20260636,3,"GSM615209"
17,20260636,3,"GSM615214"
17,20260636,3,"GSM615217"
17,20260636,3,"GSM615218"
17,20260636,3,"GSM615219"
17,20260636,3,"GSM615221"
17,20260636,3,"GSM615222"
17,20260636,3,"GSM615228"
17,20260636,3,"GSM615236"
17,20260636,3,"GSM615240"
17,20260636,3,"GSM615241"
17,20260636,3,"GSM615259"
17,20260636,3,"GSM615262"
17,20260636,3,"GSM615274"
17,20260636,3,"GSM615275"
17,20260636,3,"GSM615276"
17,20260636,3,"GSM615280"
17,20260636,3,"GSM615291"
17,20260636,3,"GSM615309"
17,20260636,3,"GSM615311"
17,20260636,3,"GSM615318"
17,20260636,3,"GSM615320"
17,20260636,3,"GSM615332"
17,20260636,3,"GSM615333"
17,20260636,3,"GSM615337"
17,20260636,3,"GSM615340"
17,20260636,3,"GSM615343"
17,20260636,3,"GSM615348"
17,20260636,3,"GSM615359"
17,20260636,3,"GSM615363"
17,20260636,3,"GSM615365"
17,20260636,3,"GSM615366"
17,20260636,3,"GSM615367"
17,20260636,3,"GSM615370"
17,20260636,3,"GSM615378"
17,20260636,3,"GSM615379"
17,20260636,3,"GSM615381"
17,20260636,3,"GSM615384"
17,20260636,3,"GSM615390"
17,20260636,3,"GSM615391"
17,20260636,3,"GSM615397"
17,20260636,3,"GSM615404"
17,20260636,4,"GSM615099"
17,20260636,4,"GSM615102"
17,20260636,4,"GSM615103"
17,20260636,4,"GSM615114"
17,20260636,4,"GSM615116"
17,20260636,4,"GSM615121"
17,20260636,4,"GSM615123"
17,20260636,4,"GSM615124"
17,20260636,4,"GSM615125"
17,20260636,4,"GSM615128"
17,20260636,4,"GSM615129"
17,20260636,4,"GSM615149"
17,20260636,4,"GSM615158"
17,20260636,4,"GSM615161"
17,20260636,4,"GSM615162"
17,20260636,4,"GSM615166"
17,20260636,4,"GSM615167"
17,20260636,4,"GSM615173"
17,20260636,4,"GSM615174"
17,20260636,4,"GSM615178"
17,20260636,4,"GSM615180"
17,20260636,4,"GSM615184"
17,20260636,4,"GSM615187"
17,20260636,4,"GSM615194"
17,20260636,4,"GSM615204"
17,20260636,4,"GSM615208"
17,20260636,4,"GSM615213"
17,20260636,4,"GSM615231"
17,20260636,4,"GSM615232"
17,20260636,4,"GSM615237"
17,20260636,4,"GSM615243"
17,20260636,4,"GSM615247"
17,20260636,4,"GSM615282"
17,20260636,4,"GSM615283"
17,20260636,4,"GSM615284"
17,20260636,4,"GSM615295"
17,20260636,4,"GSM615297"
17,20260636,4,"GSM615300"
17,20260636,4,"GSM615302"
17,20260636,4,"GSM615310"
17,20260636,4,"GSM615314"
17,20260636,4,"GSM615315"
17,20260636,4,"GSM615317"
17,20260636,4,"GSM615322"
17,20260636,4,"GSM615323"
17,20260636,4,"GSM615325"
17,20260636,4,"GSM615327"
17,20260636,4,"GSM615329"
17,20260636,4,"GSM615344"
17,20260636,4,"GSM615349"
17,20260636,4,"GSM615351"
17,20260636,4,"GSM615354"
17,20260636,4,"GSM615358"
17,20260636,4,"GSM615377"
17,20260636,4,"GSM615380"
17,20260636,4,"GSM615382"
17,20260636,4,"GSM615387"
17,20260636,4,"GSM615393"
17,20260636,4,"GSM615395"
17,20260636,4,"GSM615399"
17,20260636,4,"GSM615403"
17,20260636,5,"GSM615104"
17,20260636,5,"GSM615112"
17,20260636,5,"GSM615131"
17,20260636,5,"GSM615145"
17,20260636,5,"GSM615150"
17,20260636,5,"GSM615157"
17,20260636,5,"GSM615172"
17,20260636,5,"GSM615179"
17,20260636,5,"GSM615186"
17,20260636,5,"GSM615195"
17,20260636,5,"GSM615198"
17,20260636,5,"GSM615199"
17,20260636,5,"GSM615207"
17,20260636,5,"GSM615210"
17,20260636,5,"GSM615223"
17,20260636,5,"GSM615234"
17,20260636,5,"GSM615235"
17,20260636,5,"GSM615242"
17,20260636,5,"GSM615244"
17,20260636,5,"GSM615245"
17,20260636,5,"GSM615248"
17,20260636,5,"GSM615249"
17,20260636,5,"GSM615253"
17,20260636,5,"GSM615254"
17,20260636,5,"GSM615256"
17,20260636,5,"GSM615257"
17,20260636,5,"GSM615258"
17,20260636,5,"GSM615264"
17,20260636,5,"GSM615265"
17,20260636,5,"GSM615267"
17,20260636,5,"GSM615268"
17,20260636,5,"GSM615272"
17,20260636,5,"GSM615277"
17,20260636,5,"GSM615278"
17,20260636,5,"GSM615296"
17,20260636,5,"GSM615301"
17,20260636,5,"GSM615304"
17,20260636,5,"GSM615306"
17,20260636,5,"GSM615312"
17,20260636,5,"GSM615313"
17,20260636,5,"GSM615321"
17,20260636,5,"GSM615335"
17,20260636,5,"GSM615339"
17,20260636,5,"GSM615345"
17,20260636,5,"GSM615347"
17,20260636,5,"GSM615352"
17,20260636,5,"GSM615353"
17,20260636,5,"GSM615355"
17,20260636,5,"GSM615356"
17,20260636,5,"GSM615357"
17,20260636,5,"GSM615360"
17,20260636,5,"GSM615364"
17,20260636,5,"GSM615371"
17,20260636,5,"GSM615375"
17,20260636,5,"GSM615383"
17,20260636,5,"GSM615386"
17,20260636,5,"GSM615388"
17,20260636,5,"GSM615392"
17,20260636,5,"GSM615394"
17,20260636,5,"GSM615396"
17,20260636,5,"GSM615400"
18,20260637,1,"GSM615096"
18,20260637,1,"GSM615097"
18,20260637,1,"GSM615106"
18,20260637,1,"GSM615113"
18,20260637,1,"GSM615114"
18,20260637,1,"GSM615116"
18,20260637,1,"GSM615121"
18,20260637,1,"GSM615125"
18,20260637,1,"GSM615126"
18,20260637,1,"GSM615127"
18,20260637,1,"GSM615128"
18,20260637,1,"GSM615131"
18,20260637,1,"GSM615139"
18,20260637,1,"GSM615140"
18,20260637,1,"GSM615148"
18,20260637,1,"GSM615150"
18,20260637,1,"GSM615154"
18,20260637,1,"GSM615157"
18,20260637,1,"GSM615160"
18,20260637,1,"GSM615162"
18,20260637,1,"GSM615164"
18,20260637,1,"GSM615176"
18,20260637,1,"GSM615181"
18,20260637,1,"GSM615182"
18,20260637,1,"GSM615206"
18,20260637,1,"GSM615222"
18,20260637,1,"GSM615225"
18,20260637,1,"GSM615230"
18,20260637,1,"GSM615236"
18,20260637,1,"GSM615242"
18,20260637,1,"GSM615243"
18,20260637,1,"GSM615255"
18,20260637,1,"GSM615257"
18,20260637,1,"GSM615265"
18,20260637,1,"GSM615270"
18,20260637,1,"GSM615284"
18,20260637,1,"GSM615287"
18,20260637,1,"GSM615288"
18,20260637,1,"GSM615303"
18,20260637,1,"GSM615312"
18,20260637,1,"GSM615316"
18,20260637,1,"GSM615317"
18,20260637,1,"GSM615318"
18,20260637,1,"GSM615323"
18,20260637,1,"GSM615327"
18,20260637,1,"GSM615337"
18,20260637,1,"GSM615341"
18,20260637,1,"GSM615343"
18,20260637,1,"GSM615346"
18,20260637,1,"GSM615349"
18,20260637,1,"GSM615350"
18,20260637,1,"GSM615354"
18,20260637,1,"GSM615355"
18,20260637,1,"GSM615357"
18,20260637,1,"GSM615360"
18,20260637,1,"GSM615361"
18,20260637,1,"GSM615368"
18,20260637,1,"GSM615373"
18,20260637,1,"GSM615379"
18,20260637,1,"GSM615385"
18,20260637,1,"GSM615397"
18,20260637,1,"GSM615405"
18,20260637,2,"GSM615107"
18,20260637,2,"GSM615110"
18,20260637,2,"GSM615111"
18,20260637,2,"GSM615115"
18,20260637,2,"GSM615120"
18,20260637,2,"GSM615129"
18,20260637,2,"GSM615137"
18,20260637,2,"GSM615165"
18,20260637,2,"GSM615168"
18,20260637,2,"GSM615180"
18,20260637,2,"GSM615183"
18,20260637,2,"GSM615186"
18,20260637,2,"GSM615187"
18,20260637,2,"GSM615189"
18,20260637,2,"GSM615190"
18,20260637,2,"GSM615192"
18,20260637,2,"GSM615196"
18,20260637,2,"GSM615198"
18,20260637,2,"GSM615199"
18,20260637,2,"GSM615201"
18,20260637,2,"GSM615209"
18,20260637,2,"GSM615218"
18,20260637,2,"GSM615224"
18,20260637,2,"GSM615226"
18,20260637,2,"GSM615244"
18,20260637,2,"GSM615250"
18,20260637,2,"GSM615251"
18,20260637,2,"GSM615253"
18,20260637,2,"GSM615258"
18,20260637,2,"GSM615264"
18,20260637,2,"GSM615266"
18,20260637,2,"GSM615269"
18,20260637,2,"GSM615272"
18,20260637,2,"GSM615281"
18,20260637,2,"GSM615282"
18,20260637,2,"GSM615283"
18,20260637,2,"GSM615285"
18,20260637,2,"GSM615291"
18,20260637,2,"GSM615293"
18,20260637,2,"GSM615300"
18,20260637,2,"GSM615304"
18,20260637,2,"GSM615306"
18,20260637,2,"GSM615314"
18,20260637,2,"GSM615315"
18,20260637,2,"GSM615321"
18,20260637,2,"GSM615326"
18,20260637,2,"GSM615330"
18,20260637,2,"GSM615340"
18,20260637,2,"GSM615342"
18,20260637,2,"GSM615351"
18,20260637,2,"GSM615365"
18,20260637,2,"GSM615372"
18,20260637,2,"GSM615380"
18,20260637,2,"GSM615384"
18,20260637,2,"GSM615387"
18,20260637,2,"GSM615389"
18,20260637,2,"GSM615391"
18,20260637,2,"GSM615392"
18,20260637,2,"GSM615393"
18,20260637,2,"GSM615396"
18,20260637,2,"GSM615398"
18,20260637,3,"GSM615102"
18,20260637,3,"GSM615104"
18,20260637,3,"GSM615124"
18,20260637,3,"GSM615130"
18,20260637,3,"GSM615138"
18,20260637,3,"GSM615151"
18,20260637,3,"GSM615159"
18,20260637,3,"GSM615169"
18,20260637,3,"GSM615184"
18,20260637,3,"GSM615185"
18,20260637,3,"GSM615188"
18,20260637,3,"GSM615191"
18,20260637,3,"GSM615200"
18,20260637,3,"GSM615205"
18,20260637,3,"GSM615211"
18,20260637,3,"GSM615212"
18,20260637,3,"GSM615213"
18,20260637,3,"GSM615215"
18,20260637,3,"GSM615216"
18,20260637,3,"GSM615217"
18,20260637,3,"GSM615219"
18,20260637,3,"GSM615221"
18,20260637,3,"GSM615227"
18,20260637,3,"GSM615228"
18,20260637,3,"GSM615232"
18,20260637,3,"GSM615235"
18,20260637,3,"GSM615237"
18,20260637,3,"GSM615238"
18,20260637,3,"GSM615241"
18,20260637,3,"GSM615245"
18,20260637,3,"GSM615247"
18,20260637,3,"GSM615254"
18,20260637,3,"GSM615256"
18,20260637,3,"GSM615260"
18,20260637,3,"GSM615263"
18,20260637,3,"GSM615268"
18,20260637,3,"GSM615275"
18,20260637,3,"GSM615276"
18,20260637,3,"GSM615280"
18,20260637,3,"GSM615298"
18,20260637,3,"GSM615301"
18,20260637,3,"GSM615313"
18,20260637,3,"GSM615331"
18,20260637,3,"GSM615338"
18,20260637,3,"GSM615339"
18,20260637,3,"GSM615344"
18,20260637,3,"GSM615345"
18,20260637,3,"GSM615347"
18,20260637,3,"GSM615352"
18,20260637,3,"GSM615358"
18,20260637,3,"GSM615364"
18,20260637,3,"GSM615375"
18,20260637,3,"GSM615376"
18,20260637,3,"GSM615378"
18,20260637,3,"GSM615381"
18,20260637,3,"GSM615386"
18,20260637,3,"GSM615388"
18,20260637,3,"GSM615390"
18,20260637,3,"GSM615399"
18,20260637,3,"GSM615402"
18,20260637,3,"GSM615403"
18,20260637,4,"GSM615099"
18,20260637,4,"GSM615103"
18,20260637,4,"GSM615117"
18,20260637,4,"GSM615123"
18,20260637,4,"GSM615132"
18,20260637,4,"GSM615133"
18,20260637,4,"GSM615135"
18,20260637,4,"GSM615141"
18,20260637,4,"GSM615142"
18,20260637,4,"GSM615143"
18,20260637,4,"GSM615144"
18,20260637,4,"GSM615145"
18,20260637,4,"GSM615147"
18,20260637,4,"GSM615152"
18,20260637,4,"GSM615153"
18,20260637,4,"GSM615155"
18,20260637,4,"GSM615161"
18,20260637,4,"GSM615170"
18,20260637,4,"GSM615173"
18,20260637,4,"GSM615174"
18,20260637,4,"GSM615177"
18,20260637,4,"GSM615178"
18,20260637,4,"GSM615193"
18,20260637,4,"GSM615194"
18,20260637,4,"GSM615195"
18,20260637,4,"GSM615202"
18,20260637,4,"GSM615208"
18,20260637,4,"GSM615223"
18,20260637,4,"GSM615231"
18,20260637,4,"GSM615234"
18,20260637,4,"GSM615240"
18,20260637,4,"GSM615248"
18,20260637,4,"GSM615249"
18,20260637,4,"GSM615259"
18,20260637,4,"GSM615261"
18,20260637,4,"GSM615262"
18,20260637,4,"GSM615279"
18,20260637,4,"GSM615286"
18,20260637,4,"GSM615289"
18,20260637,4,"GSM615290"
18,20260637,4,"GSM615292"
18,20260637,4,"GSM615297"
18,20260637,4,"GSM615299"
18,20260637,4,"GSM615308"
18,20260637,4,"GSM615309"
18,20260637,4,"GSM615322"
18,20260637,4,"GSM615324"
18,20260637,4,"GSM615325"
18,20260637,4,"GSM615328"
18,20260637,4,"GSM615329"
18,20260637,4,"GSM615333"
18,20260637,4,"GSM615335"
18,20260637,4,"GSM615353"
18,20260637,4,"GSM615356"
18,20260637,4,"GSM615359"
18,20260637,4,"GSM615367"
18,20260637,4,"GSM615370"
18,20260637,4,"GSM615377"
18,20260637,4,"GSM615382"
18,20260637,4,"GSM615383"
18,20260637,4,"GSM615400"
18,20260637,5,"GSM615098"
18,20260637,5,"GSM615100"
18,20260637,5,"GSM615101"
18,20260637,5,"GSM615108"
18,20260637,5,"GSM615109"
18,20260637,5,"GSM615112"
18,20260637,5,"GSM615122"
18,20260637,5,"GSM615134"
18,20260637,5,"GSM615136"
18,20260637,5,"GSM615146"
18,20260637,5,"GSM615149"
18,20260637,5,"GSM615156"
18,20260637,5,"GSM615158"
18,20260637,5,"GSM615166"
18,20260637,5,"GSM615167"
18,20260637,5,"GSM615171"
18,20260637,5,"GSM615172"
18,20260637,5,"GSM615175"
18,20260637,5,"GSM615179"
18,20260637,5,"GSM615197"
18,20260637,5,"GSM615203"
18,20260637,5,"GSM615204"
18,20260637,5,"GSM615207"
18,20260637,5,"GSM615210"
18,20260637,5,"GSM615214"
18,20260637,5,"GSM615220"
18,20260637,5,"GSM615229"
18,20260637,5,"GSM615233"
18,20260637,5,"GSM615239"
18,20260637,5,"GSM615246"
18,20260637,5,"GSM615252"
18,20260637,5,"GSM615267"
18,20260637,5,"GSM615271"
18,20260637,5,"GSM615273"
18,20260637,5,"GSM615274"
18,20260637,5,"GSM615277"
18,20260637,5,"GSM615278"
18,20260637,5,"GSM615294"
18,20260637,5,"GSM615295"
18,20260637,5,"GSM615296"
18,20260637,5,"GSM615302"
18,20260637,5,"GSM615305"
18,20260637,5,"GSM615307"
18,20260637,5,"GSM615310"
18,20260637,5,"GSM615311"
18,20260637,5,"GSM615319"
18,20260637,5,"GSM615320"
18,20260637,5,"GSM615332"
18,20260637,5,"GSM615334"
18,20260637,5,"GSM615336"
18,20260637,5,"GSM615348"
18,20260637,5,"GSM615362"
18,20260637,5,"GSM615363"
18,20260637,5,"GSM615366"
18,20260637,5,"GSM615369"
18,20260637,5,"GSM615371"
18,20260637,5,"GSM615374"
18,20260637,5,"GSM615394"
18,20260637,5,"GSM615395"
18,20260637,5,"GSM615401"
18,20260637,5,"GSM615404"
19,20260638,1,"GSM615102"
19,20260638,1,"GSM615104"
19,20260638,1,"GSM615110"
19,20260638,1,"GSM615114"
19,20260638,1,"GSM615126"
19,20260638,1,"GSM615127"
19,20260638,1,"GSM615129"
19,20260638,1,"GSM615130"
19,20260638,1,"GSM615135"
19,20260638,1,"GSM615137"
19,20260638,1,"GSM615150"
19,20260638,1,"GSM615152"
19,20260638,1,"GSM615154"
19,20260638,1,"GSM615165"
19,20260638,1,"GSM615169"
19,20260638,1,"GSM615171"
19,20260638,1,"GSM615173"
19,20260638,1,"GSM615175"
19,20260638,1,"GSM615185"
19,20260638,1,"GSM615192"
19,20260638,1,"GSM615193"
19,20260638,1,"GSM615197"
19,20260638,1,"GSM615207"
19,20260638,1,"GSM615214"
19,20260638,1,"GSM615215"
19,20260638,1,"GSM615225"
19,20260638,1,"GSM615229"
19,20260638,1,"GSM615230"
19,20260638,1,"GSM615236"
19,20260638,1,"GSM615237"
19,20260638,1,"GSM615238"
19,20260638,1,"GSM615246"
19,20260638,1,"GSM615248"
19,20260638,1,"GSM615258"
19,20260638,1,"GSM615261"
19,20260638,1,"GSM615265"
19,20260638,1,"GSM615266"
19,20260638,1,"GSM615271"
19,20260638,1,"GSM615272"
19,20260638,1,"GSM615287"
19,20260638,1,"GSM615292"
19,20260638,1,"GSM615294"
19,20260638,1,"GSM615307"
19,20260638,1,"GSM615313"
19,20260638,1,"GSM615318"
19,20260638,1,"GSM615323"
19,20260638,1,"GSM615325"
19,20260638,1,"GSM615329"
19,20260638,1,"GSM615333"
19,20260638,1,"GSM615336"
19,20260638,1,"GSM615338"
19,20260638,1,"GSM615344"
19,20260638,1,"GSM615351"
19,20260638,1,"GSM615355"
19,20260638,1,"GSM615358"
19,20260638,1,"GSM615364"
19,20260638,1,"GSM615365"
19,20260638,1,"GSM615369"
19,20260638,1,"GSM615375"
19,20260638,1,"GSM615385"
19,20260638,1,"GSM615400"
19,20260638,2,"GSM615099"
19,20260638,2,"GSM615103"
19,20260638,2,"GSM615113"
19,20260638,2,"GSM615116"
19,20260638,2,"GSM615128"
19,20260638,2,"GSM615133"
19,20260638,2,"GSM615136"
19,20260638,2,"GSM615139"
19,20260638,2,"GSM615140"
19,20260638,2,"GSM615142"
19,20260638,2,"GSM615145"
19,20260638,2,"GSM615147"
19,20260638,2,"GSM615151"
19,20260638,2,"GSM615156"
19,20260638,2,"GSM615162"
